GB801101177,5171009005
GB801940375,9221002706
GB801870615,9221008327
GB801181880,18061017029
GB801960089,5151000435
GB801940373,9221002617
DB801091065,9221013473
GB801171853,18071046190
GB801171856,18101034158
GB801010733,9211011822
DB801100632,9221014551
GB801982370,9021016768
GB801080982,5031018769
GB801010737,19281002668
GB801080981,9181009313
GB801161817,19261006424
GB801040486,000166973
DB801980345,5101012720
GB801080939,5031039130
GB801080818,5111047817
GB801080938,5031040949
GB801101162,5161036352
GB801030276,9221008960
GB801192002,001122212
GB801950391,9211003920
GB801192003,001469166
DB801091076,5171014071
GB801950392,9221002813
GB801940337,19261000039
EZ802090019,2041036359
GB801020227,5171003546
GB801192009,000388772
GB801192006,000606424
GB801192004,001232351
GB801080930,5151015152
GB801161759,000561666
GB801020241,5031015307
GB801080929,17141006093
GB801111259,5141037120
GB801161757,18021039550
GB801101157,9221020740
GB801030389,5031017403
GB801030266,5171002903
DB801091092,18071012648
GB801940349,9211002789
GB801111264,5031056986
GB801020237,17111006198
GB801020235,9181006423
GB801111265,9211012965
GB801080922,5031022558
GB801080920,9221013856
GB801950386,9211004046
GB801940323,19281002643
GB801151715,0001468277-0103
GB801151711,1808102075
GB801972243,5011008148
GB802100016,24211029328
GB801080831,5171009158
GB801030366,9221009521
GB801940334,21121000712
DB801100672,5151012468
GB801940326,9211002707
DB801100675,9271024894
GB801111286,5151022448
GB801020216,9221008844
GB801111284,9221011073
